scenario_id,scenario_type,GeneSymbol,scenario_rank,scenario_score,formal_rank,in_formal_top30
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.714105670933739,3.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,ACHE,4,0.7122181987989988,5.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,PARP1,5,0.7013594091888513,4.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6542475863052801,6.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,KIT,7,0.6458350627303744,7.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,CDK2,8,0.6256050052613371,9.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,TOP2A,9,0.6187808796721151,12.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,TERT,10,0.6111525368362744,16.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,SYK,11,0.6076735822261027,11.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,CDK4,12,0.6065579704018692,8.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,CHEK1,13,0.6028903786023777,14.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,PTGS2,14,0.6015083476148899,18.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,SIGMAR1,15,0.60114799360756,15.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,APEX1,16,0.5997654092874842,10.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,ARG1,17,0.5982383270558147,19.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,PTPN11,18,0.5979601703170598,17.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,CD38,19,0.5830854129168942,20.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,MDM4,20,0.5801880806753712,21.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,HSP90AA1,21,0.5777544256171682,13.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,CCNB1,22,0.5689091710356077,25.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,GSK3B,23,0.5684164257358406,24.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,AURKB,24,0.5678034278355727,29.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,TBXAS1,25,0.5672423505798114,28.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,G6PD,26,0.5653166784581957,26.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,PIK3CG,27,0.5568846610852398,30.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,CDK1,28,0.5533323205858325,,False
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,PRKDC,29,0.5517116037667197,23.0,True
deterministic_jitter_037,deterministic_weight_jitter_pm25pct,MPO,30,0.5516116402243141,22.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,CDK6,1,0.788185075854513,1.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,CA2,2,0.7670615780461996,2.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7421758805963568,3.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,PARP1,4,0.6758656531042876,4.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,ACHE,5,0.6544633294894098,5.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,KIT,6,0.6193901047227877,7.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,HIF1A,7,0.6123546549680229,6.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,CDK4,8,0.6051270221265147,8.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,HSP90AA1,9,0.5955685966342378,13.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,APEX1,10,0.5949710761412464,10.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,SYK,11,0.5818010639224515,11.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,CDK2,12,0.5803189214643664,9.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,TOP2A,13,0.575834784959423,12.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,CHEK1,14,0.5728313592150752,14.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,PTPN11,15,0.5646656691573456,17.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,SIGMAR1,16,0.5618231266523928,15.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,PRKDC,17,0.5585177558295277,23.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,MDM4,18,0.5579403851876534,21.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,TERT,19,0.5536510224815104,16.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,CD38,20,0.5529556315687882,20.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,PTGS2,21,0.5523675633455015,18.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,ARG1,22,0.5474247504707199,19.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,MIF,23,0.5443847955504545,27.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,HDAC1,24,0.5398593907660632,,False
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,TP53,25,0.5386112224190827,,False
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,PGD,26,0.5382506669498597,,False
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,GSK3B,27,0.5336737628233218,24.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,MPO,28,0.533366537134216,22.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,G6PD,29,0.5325522443477911,26.0,True
deterministic_jitter_038,deterministic_weight_jitter_pm25pct,PIK3CG,30,0.5302459215752844,30.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CDK6,1,0.7997459283991952,1.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CA2,2,0.7950017057440385,2.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7289215850506552,3.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,ACHE,4,0.7016029345144743,5.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,PARP1,5,0.6934475841379045,4.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,KIT,6,0.6507852989602498,7.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,HIF1A,7,0.6489674581068843,6.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CDK2,8,0.6174276940594621,9.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,TOP2A,9,0.6156458256844164,12.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CDK4,10,0.6064526166929984,8.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,APEX1,11,0.603680777294358,10.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CHEK1,12,0.6035797441580173,14.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,PTGS2,13,0.6000036757353597,18.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,PTPN11,14,0.5991121248084784,17.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,SYK,15,0.597168123849451,11.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,TERT,16,0.5949081022782686,16.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,SIGMAR1,17,0.5945255973004816,15.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,HSP90AA1,18,0.5914695577757033,13.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,ARG1,19,0.5913937064064305,19.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,MDM4,20,0.5905771166197813,21.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CD38,21,0.5770451764585436,20.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,PRKDC,22,0.5697885725334259,23.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,TP53,23,0.5666290753550832,,False
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,G6PD,24,0.5652971780539536,26.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,CCNB1,25,0.5635865205168344,25.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,HDAC1,26,0.5633164838281031,,False
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,TBXAS1,27,0.5622947476104461,28.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,AURKB,28,0.5606512156948484,29.0,True
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,PGD,29,0.5580012248936097,,False
deterministic_jitter_039,deterministic_weight_jitter_pm25pct,PIK3CA,30,0.55388980222449,,False
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CDK6,1,0.7900118045115521,1.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CA2,2,0.783049567723207,2.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7183830389565863,3.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,PARP1,4,0.6873096991181114,4.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,ACHE,5,0.6820154567007685,5.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6295172830536462,6.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,KIT,7,0.6172879409892299,7.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CDK4,8,0.6020781453504288,8.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CDK2,9,0.600352490005515,9.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,TOP2A,10,0.5988495644168227,12.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,SYK,11,0.5942371716441979,11.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,APEX1,12,0.592412587775426,10.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,TERT,13,0.5854674500773842,16.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,SIGMAR1,14,0.584228219388594,15.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,HSP90AA1,15,0.5831838220090563,13.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CHEK1,16,0.577497041261275,14.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,PTPN11,17,0.5746519589934959,17.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,ARG1,18,0.5736176417873543,19.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,PTGS2,19,0.5732113469568223,18.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CD38,20,0.5689661639118095,20.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,MDM4,21,0.5535379136185256,21.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,CCNB1,22,0.5526988493525067,25.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,GSK3B,23,0.5505559446510118,24.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,MPO,24,0.5494225433141728,22.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,AURKB,25,0.5472589233772969,29.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,TBXAS1,26,0.5459665297926367,28.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,G6PD,27,0.5433640068467335,26.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,PRKDC,28,0.5386823800942474,23.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,PIK3CG,29,0.5374352816294546,30.0,True
deterministic_jitter_040,deterministic_weight_jitter_pm25pct,MIF,30,0.5333101423367979,27.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CDK6,1,0.8033125365016687,1.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CA2,2,0.7922844794126744,2.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,ACHE,3,0.7050714374271676,5.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,PARP1,4,0.7047239286254834,4.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,HSP90AB1,5,0.7026203858350517,3.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6461825373053084,6.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,KIT,7,0.6225946397726349,7.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CDK2,8,0.6202215918966805,9.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,TERT,9,0.6128562080717418,16.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,SYK,10,0.609867342046821,11.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,TOP2A,11,0.6095135863061676,12.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CDK4,12,0.6032367267578215,8.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,SIGMAR1,13,0.5965387041936587,15.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,ARG1,14,0.5910656701554773,19.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,APEX1,15,0.5901206548824374,10.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CHEK1,16,0.5876310660830454,14.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,PTGS2,17,0.5864259399670284,18.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,PTPN11,18,0.5827044588677013,17.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CD38,19,0.5805319687467202,20.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,GSK3B,20,0.5739168324889046,24.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CCNB1,21,0.5667104782374399,25.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,HSP90AA1,22,0.5651728886873921,13.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,MPO,23,0.5646231838589815,22.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,AURKB,24,0.5638236759844407,29.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,TBXAS1,25,0.5608817214587851,28.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,CDK1,26,0.5541725069135242,,False
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,G6PD,27,0.5521915365446646,26.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,MDM4,28,0.5518180127482291,21.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,PIK3CG,29,0.5501140009398646,30.0,True
deterministic_jitter_041,deterministic_weight_jitter_pm25pct,FLT3,30,0.549196831237069,,False
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CDK6,1,0.7987359625025617,1.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CA2,2,0.7900036742990184,2.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7419747583887255,3.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,PARP1,4,0.6906985602071392,4.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,ACHE,5,0.6853159544124858,5.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,KIT,6,0.6450189502168344,7.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,HIF1A,7,0.6417579224355001,6.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CDK2,8,0.6072977162877604,9.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,TOP2A,9,0.6066056193054908,12.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CDK4,10,0.6008808285439596,8.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CHEK1,11,0.5992592209297427,14.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,APEX1,12,0.5985977539890558,10.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,HSP90AA1,13,0.595641247130978,13.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,PTGS2,14,0.5946315100975494,18.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,PTPN11,15,0.5927796803108067,17.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,MDM4,16,0.5869156821677762,21.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,ARG1,17,0.5839277121077,19.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,SYK,18,0.5819426814696554,11.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,SIGMAR1,19,0.5805077938215976,15.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,PRKDC,20,0.5767897111806289,23.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,TERT,21,0.5760429295577982,16.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CD38,22,0.5678043912102501,20.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,TP53,23,0.5667680001615792,,False
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,CCNB1,24,0.561485474024001,25.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,HDAC1,25,0.5614173153741508,,False
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,G6PD,26,0.559486534774493,26.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,PGD,27,0.5594326954190977,,False
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,TBXAS1,28,0.5578907723489758,28.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,AURKB,29,0.5520214661067203,29.0,True
deterministic_jitter_042,deterministic_weight_jitter_pm25pct,PIK3CA,30,0.5508198284344332,,False
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CDK6,1,0.7726331833598554,1.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CA2,2,0.7692202695484236,2.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7227716440687153,3.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,PARP1,4,0.6658607738398321,4.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,ACHE,5,0.6537416914940547,5.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CDK4,6,0.6040166041529964,8.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,HIF1A,7,0.599527348623347,6.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,HSP90AA1,8,0.5962460248841324,13.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,APEX1,9,0.590478161168218,10.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,KIT,10,0.5882541061705806,7.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,SYK,11,0.585896231303914,11.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,TOP2A,12,0.5830679314566426,12.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,SIGMAR1,13,0.5758489040343008,15.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CDK2,14,0.5729764450585981,9.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,TERT,15,0.5607854987736838,16.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CD38,16,0.5575171425095933,20.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,PTPN11,17,0.5516600426860304,17.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CHEK1,18,0.5474694153435299,14.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,ARG1,19,0.5445024798021665,19.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,MIF,20,0.5424958193786303,27.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,PTGS2,21,0.5407024925584067,18.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,MPO,22,0.5359224670384398,22.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,GSK3B,23,0.5345577129687422,24.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,CCNB1,24,0.5310837753215357,25.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,MDM4,25,0.5285625416836167,21.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,AURKB,26,0.5275195898844313,29.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,PRKDC,27,0.5257167328714474,23.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,PIK3CG,28,0.5220697433338732,30.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,TBXAS1,29,0.5208759385309962,28.0,True
deterministic_jitter_043,deterministic_weight_jitter_pm25pct,G6PD,30,0.5200539184950579,26.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CDK6,1,0.7827193781710826,1.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CA2,2,0.772887177257581,2.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7133975023131085,3.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,PARP1,4,0.6859687292427508,4.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,ACHE,5,0.6780637332958533,5.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,HIF1A,6,0.6263718897791795,6.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,KIT,7,0.6135175750642673,7.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CDK4,8,0.6042897585102479,8.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,SYK,9,0.5998578960548723,11.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,APEX1,10,0.5969075411728393,10.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CDK2,11,0.5962373510821988,9.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,TOP2A,12,0.5915336169871385,12.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,TERT,13,0.5859037131755824,16.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,HSP90AA1,14,0.5853525271736899,13.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,SIGMAR1,15,0.5815173559820199,15.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CHEK1,16,0.5741256288308992,14.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,PTPN11,17,0.5708310890140462,17.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CD38,18,0.5666941264369141,20.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,ARG1,19,0.564850842694921,19.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,PTGS2,20,0.5631064974801313,18.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,GSK3B,21,0.5561722758268488,24.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,MDM4,22,0.5498556058877963,21.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,MPO,23,0.5489495729952971,22.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,CCNB1,24,0.5436092962169953,25.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,PIK3CG,25,0.5424387606697074,30.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,MIF,26,0.5409558228847346,27.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,G6PD,27,0.53980806217886,26.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,AURKB,28,0.5389016294611559,29.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,TBXAS1,29,0.5354055876431424,28.0,True
deterministic_jitter_044,deterministic_weight_jitter_pm25pct,PRKDC,30,0.5342397118519908,23.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CDK6,1,0.7783787073278039,1.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CA2,2,0.7709559876326335,2.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7319088272330964,3.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,PARP1,4,0.666738972951395,4.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,ACHE,5,0.6542679465822179,5.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CDK4,6,0.6065525330954756,8.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,HIF1A,7,0.6008818237068394,6.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,HSP90AA1,8,0.6000753938785067,13.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,KIT,9,0.5961167370404112,7.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,APEX1,10,0.5928899727306541,10.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,SYK,11,0.584325791969384,11.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,TOP2A,12,0.5841749228748292,12.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,SIGMAR1,13,0.5754784639202798,15.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CDK2,14,0.5745165358735367,9.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,TERT,15,0.5574291333122268,16.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CD38,16,0.5571740302056385,20.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,PTPN11,17,0.555846492002801,17.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CHEK1,18,0.5525357066843564,14.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,MIF,19,0.544562994326412,27.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,ARG1,20,0.5442047463531974,19.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,PTGS2,21,0.5435430258037335,18.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,MDM4,22,0.5372937981253496,21.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,PRKDC,23,0.5362026256555242,23.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,MPO,24,0.5326021759217352,22.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,GSK3B,25,0.5323354837613069,24.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,CCNB1,26,0.5309427043030716,25.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,AURKB,27,0.5274608357685298,29.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,PGD,28,0.5248269208742401,,False
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,G6PD,29,0.5230950762834706,26.0,True
deterministic_jitter_045,deterministic_weight_jitter_pm25pct,PIK3CG,30,0.5222554596513034,30.0,True
deterministic_jitter_046,deterministic_weight_jitter_pm25pct,CDK6,1,0.7858477755729836,1.0,True
deterministic_jitter_046,deterministic_weight_jitter_pm25pct,CA2,2,0.7604463074073572,2.0,True
deterministic_jitter_046,deterministic_weight_jitter_pm25pct,HSP90AB1,3,0.7380802590250081,3.0,True
deterministic_jitter_046,deterministic_weight_jitter_pm25pct,PARP1,4,0.6818933202609964,4.0,True
