"gene","distance","Z","FC","p.value","p.adj"
"NCF4",5.28952865894197e-08,0.779824406163975,0.0578559362555719,0.80991738639261,0.999999999902037
"PHB2",5.28603979144903e-08,0.779539999248288,0.0577796401847451,0.810040364145455,0.999999999902037
"SNRPF",5.27358190948911e-08,0.778523112135365,0.0575076166069595,0.810479525502692,0.999999999902037
"AURKA",5.26045107177607e-08,0.777449019413633,0.0572215935232911,0.810942474269255,0.999999999902037
"TUBB4B",5.23861463766071e-08,0.775657616486908,0.0567475192910393,0.811712499165858,0.999999999902037
"BUD31",5.23098909977658e-08,0.775030500204655,0.0565824315958191,0.811981443806512,0.999999999902037
"ZNF428",5.21831796259167e-08,0.773986670244599,0.0563086419239224,0.812428390431966,0.999999999902037
"SLC38A1",5.21628085480062e-08,0.773818649624024,0.0562646873835573,0.81250025065588,0.999999999902037
"NRGN",5.17773457984189e-08,0.770628496285731,0.055436211731855,0.813860291052586,0.999999999902037
"ALDOA",5.17652065450994e-08,0.770527693149437,0.0554102206224424,0.813903131502766,0.999999999902037
"CLTC",5.17638509238859e-08,0.770516434925279,0.0554073185076057,0.813907915639073,0.999999999902037
"UBA52",5.14686629260327e-08,0.768058786055677,0.0547771899310618,0.814949831576949,0.999999999902037
"TTC3",5.06078854015516e-08,0.760821208659046,0.0529602905714781,0.817989954120311,0.999999999902037
"TRBC2",5.0534838948688e-08,0.760202079890366,0.052807517167314,0.818248068732794,0.999999999902037
"MRPL11",5.03825768553656e-08,0.75890901527516,0.0524897771651289,0.818786160510088,0.999999999902037
"ARL6IP5",5.02628798503636e-08,0.757890105459929,0.0522406670079624,0.819209227734556,0.999999999902037
"CERS2",5.02064335176667e-08,0.757408875281678,0.052123398029411,0.819408754700769,0.999999999902037
"CLU",5.01817893044433e-08,0.757198624078169,0.0520722402481549,0.81949587093831,0.999999999902037
"SSR3",5.00159788740577e-08,0.755781667974917,0.051728695058713,0.820082061571204,0.999999999902037
"CD36",4.998912581419e-08,0.755551805294481,0.0516731647707165,0.820177004826092,0.999999999902037
"CYCS",4.99076020840418e-08,0.754853299019569,0.0515047619804995,0.820465261052381,0.999999999902037
"TAPBP",4.98009364954598e-08,0.753937866605513,0.051284838975013,0.820842451906515,0.999999999902037
"LINC00989",4.96258797295001e-08,0.752431762763058,0.0509249269054393,0.8214615774042,0.999999999902037
"TUBA1A",4.9269798485011e-08,0.749353830155162,0.050196744151162,0.822721277320304,0.999999999902037
"CDC42",4.9193818886468e-08,0.748694554209949,0.050042045417595,0.822990127765899,0.999999999902037
"MRPL3",4.9002880500471e-08,0.747033843191542,0.0496543379959497,0.823665846450219,0.999999999902037
"PTGS1",4.87685439966408e-08,0.74498792527568,0.0491805698406565,0.82449532693822,0.999999999902037
"LSM7",4.85931491749194e-08,0.743450979579369,0.048827452648778,0.825116299992007,0.999999999902037
"ACADM",4.85523793301656e-08,0.743093028231156,0.0487455541671779,0.82526065845664,0.999999999902037
"GLG1",4.84036383919426e-08,0.741784880462838,0.0484473461857956,0.825787372622095,0.999999999902037
"GCSH",4.81271061709595e-08,0.739343468614859,0.0478953636024613,0.826766823305226,0.999999999902037
"FBXO7",4.80228795703378e-08,0.738420104502868,0.0476881387808282,0.827136053989161,0.999999999902037
"PNISR",4.78049216441029e-08,0.736483497912769,0.0472562437896736,0.82790831000149,0.999999999902037
"TCEB2",4.77889527894696e-08,0.736341307774216,0.0472246779164169,0.827964896481841,0.999999999902037
"RHEB",4.76418006501282e-08,0.735029075451648,0.0469342964393629,0.828486379855163,0.999999999902037
"SIVA1",4.74931612595415e-08,0.733699979808201,0.0466418892531513,0.829013210558824,0.999999999902037
"DNM3",4.74493991106793e-08,0.733307977150639,0.0465559733508524,0.829168333796703,0.999999999902037
"C19orf33",4.72373776387861e-08,0.731404294189538,0.0461408442727575,0.829919978325217,0.999999999902037
"PJA2",4.71847399507079e-08,0.730930517919277,0.0460380699747116,0.830106610131716,0.999999999902037
"NAPA",4.71494064075818e-08,0.730612232002849,0.0459691460356241,0.830231893864207,0.999999999902037
"INPP5D",4.71473008506962e-08,0.730593258485531,0.0459650404275949,0.830239359768215,0.999999999902037
"ROCK1",4.71448018256806e-08,0.730570738401587,0.0459601678372434,0.830248220855219,0.999999999902037
"AASDHPPT",4.70326479360055e-08,0.729558982701431,0.0457417564671805,0.830645920304753,0.999999999902037
"HMGN1",4.67637366548259e-08,0.727124482086478,0.0452201906776506,0.831599660440508,0.999999999902037
"ATP8B4",4.64745626062705e-08,0.724492849742033,0.0446626614554235,0.83262554270697,0.999999999902037
"YWHAB",4.64481074936808e-08,0.724251380785674,0.0446118285103637,0.832719409895462,0.999999999902037
"PSME2",4.64053648673587e-08,0.723860993526134,0.0445297606085561,0.832871072961045,0.999999999902037
"TNFRSF14",4.63731686082545e-08,0.723566723345977,0.0444679921314203,0.832985318606673,0.999999999902037
"HLA-B",4.6330827358916e-08,0.723179457189917,0.0443868257658189,0.833135568243319,0.999999999902037
"FAAP20",4.6265725078075e-08,0.722583407824333,0.0442621721161595,0.833366598209628,0.999999999902037
"SETD5",4.61785756711282e-08,0.721784355820562,0.0440955784234647,0.833675889842205,0.999999999902037
"CAPG",4.61173422138219e-08,0.721222132321933,0.0439787132115167,0.833893221648217,0.999999999902037
"MRPL4",4.60179395344536e-08,0.720308062235574,0.0437893315004766,0.834246051931978,0.999999999902037
"LYN",4.5777436613822e-08,0.718089328710148,0.0433328164106111,0.835099856122309,0.999999999902037
"SOD1",4.57584591894916e-08,0.717913821256661,0.0432968958851218,0.835167235751585,0.999999999902037
"CNOT7",4.5710727086929e-08,0.717472102770419,0.0432066142621606,0.835336714644168,0.999999999902037
"BCAP31",4.55032418240896e-08,0.7155473131882,0.042815266742665,0.836073506185097,0.999999999902037
"PCBP2",4.53858492665574e-08,0.714454891530693,0.0425946358603817,0.836490437353221,0.999999999902037
"ATP2C1",4.50649416918352e-08,0.711455966541197,0.0419944215934962,0.837630406131043,0.999999999902037
"SF3B4",4.50444406699152e-08,0.711263748179674,0.0419562219332844,0.837703244084523,0.999999999902037
"ZCRB1",4.45729961084835e-08,0.70682223560771,0.0410825726495396,0.839378619071708,0.999999999902037
"CDK5RAP3",4.43041421587742e-08,0.704270929416037,0.040588466270913,0.84033437325112,0.999999999902037
"CASP8",4.42200547115116e-08,0.703470198742543,0.0404345419874368,0.840633345764414,0.999999999902037
"KDELR2",4.41009281250907e-08,0.702333523716366,0.040216978221617,0.841056939111476,0.999999999902037
"SF3A3",4.40882190338819e-08,0.702212098515534,0.0401938019476413,0.841102133140174,0.999999999902037
"ETV6",4.3761200391653e-08,0.699077129062337,0.0395997486874074,0.842265203981547,0.999999999902037
"PCNA",4.3699519430401e-08,0.698483529870852,0.0394881964828243,0.842484616459185,0.999999999902037
