"gene","distance","Z","FC","p.value","p.adj"
"MCTP2",1.9880119459315e-09,-0.168630831675434,0.000367350085073261,0.984708378321959,0.99999999971548
"PCF11",1.98796516584106e-09,-0.168638215453199,0.000367332796979947,0.984708738106447,0.99999999971548
"JAK2",1.98328920260169e-09,-0.169377034039055,0.000365606796313401,0.98474470083662,0.99999999971548
"RPS26",1.98049121073623e-09,-0.169819851485563,0.000364575939845577,0.984766220145194,0.99999999971548
"IFRD1",1.97922531389741e-09,-0.170020374425771,0.000364110027115688,0.984775956140221,0.99999999971548
"MFSD10",1.97843817457805e-09,-0.170145116588768,0.000363820471070368,0.984782010018951,0.99999999971548
"GABPB1",1.97166156344486e-09,-0.171220831677964,0.000361332399941959,0.984834128887228,0.99999999971548
"EIF3G",1.96590241552445e-09,-0.172137566304654,0.000359224606630824,0.984878422504021,0.99999999971548
"ZCCHC7",1.95931738185231e-09,-0.173188631544925,0.000356822102484162,0.984929068066696,0.99999999971548
"PPP1R15A",1.95306447622884e-09,-0.174189532535995,0.000354548234350205,0.984977159285304,0.99999999971548
"LRP10",1.94890164502229e-09,-0.174857422573242,0.000353038451592755,0.985009175731253,0.99999999971548
"UXS1",1.94355639941972e-09,-0.175716842839774,0.000351104552675151,0.985050286193287,0.99999999971548
"PRKAR1A",1.93735020529537e-09,-0.176717271544582,0.000348865827863632,0.985098018288884,0.99999999971548
"CTSD",1.93228099386804e-09,-0.177536491033864,0.000347042552992633,0.985137005843139,0.99999999971548
"ICAM2",1.93060020062419e-09,-0.177808531519284,0.00034643906614392,0.985149932914434,0.99999999971548
"UVRAG",1.92806288291171e-09,-0.178219593085685,0.000345529039984614,0.985169447568899,0.99999999971548
"NPTN",1.91980663292546e-09,-0.179560422610145,0.000342576163128991,0.985232946917258,0.99999999971548
"NUCB1",1.91483209441433e-09,-0.180370719937683,0.00034080311952306,0.985271206457301,0.99999999971548
"MTR",1.91467597476952e-09,-0.180396179724611,0.000340747549227228,0.985272407185472,0.99999999971548
"MLH3",1.89827641507437e-09,-0.183080710139199,0.000334935413657097,0.985398537643174,0.99999999971548
"MTHFD2",1.87824199993661e-09,-0.186387762773641,0.000327902902324755,0.985552624589112,0.99999999971548
"EIF4A3",1.87610964493757e-09,-0.186741552023501,0.000327158793214747,0.985569024803692,0.99999999971548
"PSMB8-AS1",1.87253711188254e-09,-0.187335072814029,0.000325914012248622,0.985596501625261,0.99999999971548
"RNF24",1.87134988143485e-09,-0.187532530750454,0.000325500869701561,0.985605632774558,0.99999999971548
