"gene","distance","Z","FC","p.value","p.adj"
"RPL11",5.33398605430172e-07,1.70882025689835,2.95686110810803,0.0855138004553365,0.999999999897218
"PDLIM1",5.28593935248704e-07,1.70381177477071,2.90383225673281,0.0883692332017615,0.999999999897218
"RPL31",5.26645555094716e-07,1.70176945307578,2.88246484562237,0.0895488518051974,0.999999999897218
"TPM1",5.2432887107813e-07,1.69933249852558,2.85716102362319,0.09096792045241,0.999999999897218
"NASP",5.23363280170184e-07,1.6983140126643,2.84664736112749,0.0915647008366957,0.999999999897218
"CSF3R",5.23264015703636e-07,1.69820921786881,2.84556763641106,0.0916262288764947,0.999999999897218
"PPP1R14A",5.22449344579301e-07,1.69734850494543,2.83671399041601,0.0921324504935085,0.999999999897218
"CD151",5.19860331491914e-07,1.69460539926802,2.80866881321084,0.0937561450072124,0.999999999897218
"SBDS",5.10019529727312e-07,1.68406927221077,2.7033407199227,0.100138220106082,0.999999999897218
"CTSW",5.09688899163386e-07,1.68371221944662,2.6998368644807,0.100358514877837,0.999999999897218
"CCND3",5.07025943929414e-07,1.6808290859491,2.67169906030582,0.102146923108337,0.999999999897218
"CSRP1",5.04748735584363e-07,1.67835312650238,2.647754120672,0.10369630568622,0.999999999897218
"RPL32",5.02163260543755e-07,1.67553018868732,2.62069840428444,0.105478006828929,0.999999999897218
"UHRF1",5.01753259849176e-07,1.67508137061671,2.61642071371114,0.105762764480793,0.999999999897218
"RPS15",5.01335703226209e-07,1.6746239532363,2.6120677805199,0.106053396360299,0.999999999897218
"RPS29",5.00137643436285e-07,1.67330968235959,2.59959839475317,0.106890798214784,0.999999999897218
"SH3BP5",4.97872094949772e-07,1.67081687331405,2.57610015592433,0.108488652264358,0.999999999897218
"RPL9",4.95292418833953e-07,1.66796638302837,2.54947368863227,0.11033100350776,0.999999999897218
"PLAC8",4.93139794713531e-07,1.66557787490637,2.52736096356027,0.111887203778629,0.999999999897218
"CMAS",4.92078267897043e-07,1.66439668555974,2.51649194054167,0.112660963654688,0.999999999897218
"FBL",4.91900756829907e-07,1.6641989479597,2.51467668216797,0.112790764319577,0.999999999897218
"RPLP0",4.88803675733135e-07,1.6607389416994,2.4831108030609,0.115074450686546,0.999999999897218
"PDIA6",4.86488848883162e-07,1.65814038129978,2.45964796301762,0.116804958046555,0.999999999897218
"RPS24",4.78946909515935e-07,1.64959874044311,2.38397624566954,0.122585175359309,0.999999999897218
"RPN1",4.7465547707209e-07,1.6446861018296,2.3414461085671,0.125972562423264,0.999999999897218
"RPL30",4.70022877880409e-07,1.63933935393437,2.29596449489343,0.129710614489253,0.999999999897218
"CD84",4.69748444476683e-07,1.63902117854654,2.29328417682847,0.129934728670113,0.999999999897218
"SELK",4.68920582271616e-07,1.638060382692,2.28520815067267,0.13061261795387,0.999999999897218
"ACTN1",4.66718623343953e-07,1.63549764472698,2.26379676379456,0.132429031895411,0.999999999897218
"LRPPRC",4.66089257077798e-07,1.63476322762992,2.2576954573177,0.132951780215969,0.999999999897218
"RPS16",4.6411818557067e-07,1.63245755948411,2.23864043932231,0.134599281132354,0.999999999897218
"RRBP1",4.60566958057464e-07,1.62828191470152,2.2045133263534,0.137607316001595,0.999999999897218
"VASP",4.5959892925867e-07,1.62713881900931,2.19525608514638,0.138436200030595,0.999999999897218
"MYL6",4.59402608451703e-07,1.62690673840349,2.19338104857917,0.138604769836387,0.999999999897218
"PDLIM5",4.57875089286178e-07,1.6250980289725,2.17881926153259,0.139921772143732,0.999999999897218
"PF4",4.56000313288178e-07,1.62287095047372,2.16101337726713,0.141551309974395,0.999999999897218
"PARVB",4.52539544282608e-07,1.61873883882091,2.12833625746559,0.14459762895707,0.999999999897218
"CD63",4.50515894635398e-07,1.61630987509396,2.10934398590171,0.146402066520606,0.999999999897218
"PAICS",4.49095597691298e-07,1.61459943433856,2.09606510974185,0.147678763603422,0.999999999897218
"RPS4Y1",4.47649644958709e-07,1.61285325615945,2.08258944024658,0.148987245442034,0.999999999897218
"PPBP",4.44916850832759e-07,1.60953960562224,2.05723963253119,0.151484369099187,0.999999999897218
"RPL5",4.44347306286976e-07,1.60884677553117,2.0519759988369,0.15200878901231,0.999999999897218
"RPS8",4.43400661338588e-07,1.60769350574755,2.04324218397388,0.152883488328848,0.999999999897218
"CITED2",4.4219850204847e-07,1.60622585939263,2.03217782168525,0.153999795352959,0.999999999897218
"PPIF",4.41147776722748e-07,1.60494024473525,2.02253181947091,0.154980547299512,0.999999999897218
"FLNA",4.40113124565066e-07,1.60367169095498,2.0130557978428,0.15595092423716,0.999999999897218
"AC090498.1",4.39749531532434e-07,1.603225285181,2.00973105843535,0.156293022419663,0.999999999897218
"TNFSF13B",4.39658486382134e-07,1.60311345312636,2.00889896056336,0.156378774222828,0.999999999897218
"MYB",4.39494790533878e-07,1.60291233250459,2.00740331241668,0.156533042579872,0.999999999897218
"ACTB",4.38098316932035e-07,1.60119393759921,1.99466672421864,0.157853786477153,0.999999999897218
"FERMT3",4.36461187190535e-07,1.59917333175949,1.97978683714352,0.159412864837175,0.999999999897218
"RPSA",4.35253283208671e-07,1.59767826119128,1.96884390159221,0.160570628770493,0.999999999897218
"TMSB4X",4.34321102579728e-07,1.5965219949052,1.96041959845853,0.161468450280199,0.999999999897218
"RPL39",4.31969942030159e-07,1.59359602450639,1.93925191735654,0.163749782768127,0.999999999897218
"PSMA6",4.22813410254385e-07,1.58206724598722,1.85791003180841,0.172866206456021,0.999999999897218
"LTBP1",4.20871540772211e-07,1.57959440263897,1.84088344831668,0.174847437000831,0.999999999897218
"UROD",4.17331238438804e-07,1.57506040617123,1.81004328842326,0.178503037117204,0.999999999897218
"EEF2",4.1522635232326e-07,1.57234883513712,1.79183076759678,0.180703261188449,0.999999999897218
"COL1A2",4.13964432504079e-07,1.57071745760588,1.78095616483939,0.182031958728147,0.999999999897218
"NAA38",4.12963819243752e-07,1.5694208126083,1.77235690133933,0.1830906627158,0.999999999897218
"FNBP1",4.12303258275545e-07,1.56856332606783,1.7666914488557,0.183792068871684,0.999999999897218
"ZYX",4.11080737346448e-07,1.56697319146784,1.75623014305861,0.185095429675513,0.999999999897218
"CDK2AP2",4.10772751433736e-07,1.56657194514567,1.75359955751813,0.185424857023114,0.999999999897218
"RPS12",4.09961697278456e-07,1.56551404445221,1.74668157135018,0.186294449493902,0.999999999897218
"LCN2",4.06665303368221e-07,1.56119556022328,1.71870528841342,0.189859788095668,0.999999999897218
"CAMTA1",4.05833069797885e-07,1.56010046859675,1.71167788470451,0.190767818188265,0.999999999897218
"ABRACL",4.03783925932159e-07,1.55739576040141,1.69443621822327,0.193017208823118,0.999999999897218
"RPL23A",4.03619763868527e-07,1.55717856321411,1.6930587210832,0.193198252716137,0.999999999897218
"ITGA2B",4.01205412042097e-07,1.55397530898255,1.67286439877635,0.195875310732071,0.999999999897218
"CKLF",4.01143331058236e-07,1.55389272181013,1.67234673361176,0.195944503476702,0.999999999897218
"TACC1",3.97461042351402e-07,1.54897412211444,1.64178509095447,0.200080722412336,0.999999999897218
"HMGA1",3.95145777201093e-07,1.54586118227216,1.62271355317183,0.202713836081748,0.999999999897218
"SNCA",3.92247957112454e-07,1.54194254631963,1.59900033229524,0.206044935759778,0.999999999897218
"STOM",3.89380563371006e-07,1.53804018874172,1.57570789666482,0.209380021178029,0.999999999897218
"TBXAS1",3.86309104336937e-07,1.53383228238087,1.55094736834435,0.212995638139277,0.999999999897218
"DHX29",3.84335017841226e-07,1.53111238966729,1.53513680949079,0.215343135377672,0.999999999897218
"GLTSCR2",3.82874414098082e-07,1.52909213949641,1.52349089717666,0.217091979853596,0.999999999897218
"RAP1B",3.80173464040063e-07,1.52533856444889,1.50207207840763,0.22035281388675,0.999999999897218
"APBB1IP",3.79689813661593e-07,1.524663976425,1.4982526870433,0.220940410402135,0.999999999897218
"MYADM",3.79299494553856e-07,1.52411902015929,1.4951738787792,0.221415435330037,0.999999999897218
"ACTR3",3.78983773968673e-07,1.52367785996997,1.49268581478907,0.221800207691097,0.999999999897218
"PRDX2",3.77958938131958e-07,1.52224363798398,1.48462378332706,0.22305248744244,0.999999999897218
"DGKD",3.77436994475685e-07,1.52151189544608,1.48052622222137,0.223692208105447,0.999999999897218
"RPS13",3.77247852708114e-07,1.52124650953666,1.4790427471707,0.223924353459624,0.999999999897218
"TAOK1",3.77053907846673e-07,1.52097426416267,1.47752237268773,0.224162572774319,0.999999999897218
"VIMP",3.77039894053846e-07,1.52095458792392,1.47741254591115,0.224179792703405,0.999999999897218
"TROVE2",3.76661358143822e-07,1.52042285908756,1.47444748584715,0.224645289499688,0.999999999897218
