"gene","distance","Z","FC","p.value","p.adj"
"USP1",1.77161311789803e-08,0.119669656160154,0.00812047664791095,0.92819687254035,0.999999999776616
"MIS18BP1",1.76604595386789e-08,0.11849519155128,0.00806952083414224,0.928421901363426,0.999999999776616
"PDE4D",1.75357698630221e-08,0.115853244636324,0.0079559752152003,0.928925926851407,0.999999999776616
"IFITM3",1.74526319375958e-08,0.11408281841848,0.00788071472625045,0.929262006084837,0.999999999776616
"TMEM14B",1.74180384107782e-08,0.113344035275971,0.00784950435863919,0.929401851711693,0.999999999776616
"SMDT1",1.7389055794495e-08,0.112724118741754,0.00782340384207175,0.929519016701326,0.999999999776616
"FKBP8",1.73631283333972e-08,0.112168805128518,0.0078000915034389,0.929623832229594,0.999999999776616
"TMED4",1.73574988365231e-08,0.112048139618386,0.00779503441101662,0.929646590449946,0.999999999776616
"ANXA6",1.73179426723778e-08,0.111199333445763,0.00775954654237214,0.929806504745666,0.999999999776616
"HUWE1",1.72990185429607e-08,0.110792671866115,0.0077425973660382,0.929883010609097,0.999999999776616
"ZNF326",1.72772056486044e-08,0.110323464162408,0.00772308389138659,0.929971195882656,0.999999999776616
"TGOLN2",1.7198970267594e-08,0.108636425259483,0.00765329825599356,0.930287493319987,0.999999999776616
"PITHD1",1.71631770508345e-08,0.107862418201005,0.00762147645371498,0.930432205214476,0.999999999776616
"CLPP",1.70700495108477e-08,0.10584214367777,0.00753899245393708,0.930808730413857,0.999999999776616
"WASF2",1.70001613484484e-08,0.104319854134646,0.00747738657046973,0.93109130635225,0.999999999776616
"JTB",1.69782724933409e-08,0.103841981868823,0.00745814368696242,0.931179810449654,0.999999999776616
"PDCD4",1.69463229738193e-08,0.103143526855465,0.00743010079776308,0.931308994767629,0.999999999776616
"SNRPC",1.69445152416086e-08,0.103103974208689,0.00742851568503286,0.931316304185281,0.999999999776616
"MSI2",1.68975095491726e-08,0.102074242444734,0.00738735803775235,0.931506369898064,0.999999999776616
"ETS2",1.68344653692619e-08,0.100689334185888,0.00733233677978976,0.931761292749672,0.999999999776616
"YWHAQ",1.67291615013443e-08,0.0983662354039642,0.00724089241341623,0.932187110734905,0.999999999776616
"IPO5",1.67013094102119e-08,0.0977497152299468,0.00721680201132498,0.932299739680675,0.999999999776616
"REL",1.66106960407358e-08,0.0957378783999472,0.00713870456990845,0.932666173537297,0.999999999776616
"EIF3G",1.66029043739166e-08,0.0955644493208112,0.00713200896102544,0.932697683136959,0.999999999776616
"VAPA",1.65704430117008e-08,0.0948411701306174,0.00710414776317215,0.932828958432786,0.999999999776616
"ATP1B3",1.65466117123433e-08,0.0943094124850759,0.00708372835385441,0.932925334506294,0.999999999776616
"C15orf40",1.64316534522286e-08,0.0917351219026986,0.00698564128991452,0.933390250586147,0.999999999776616
"MRPL28",1.63934886213434e-08,0.0908771023037493,0.00695322870229082,0.933544602452486,0.999999999776616
"TOMM7",1.63550224838956e-08,0.0900105892847439,0.00692063648658483,0.933700175435724,0.999999999776616
"C16orf13",1.63312674031235e-08,0.0894746015574236,0.00690054713652065,0.933796252081161,0.999999999776616
"RP11-1000B6.3",1.62484339481709e-08,0.0876004257721668,0.00683072443920294,0.934131276809416,0.999999999776616
"HACD4",1.62107948205396e-08,0.0867461249226097,0.00679911465776268,0.934283514309784,0.999999999776616
"ARL8B",1.61998194359805e-08,0.0864966975614445,0.00678991120568665,0.934327906469214,0.999999999776616
"GPBP1",1.61952715209361e-08,0.0863932992380038,0.00678609936014738,0.934346301489955,0.999999999776616
"CXCR4",1.61891500423266e-08,0.0862540864694148,0.00678097031847527,0.934371061182382,0.999999999776616
"PLIN3",1.6112991767358e-08,0.0845183675532917,0.00671732123344875,0.934679105697619,0.999999999776616
"SYTL1",1.60937535085252e-08,0.0840788066213174,0.0067012903908856,0.934756922036037,0.999999999776616
"RPL7L1",1.60490466664247e-08,0.0830556054543186,0.00666411107025767,0.934937757998159,0.999999999776616
"SWI5",1.59997081350148e-08,0.0819235836941681,0.00662319997317365,0.935137332706913,0.999999999776616
