scenario,GeneSymbol,rank_no_docking_formal,no_docking_formal_score,scenario_score,scenario_rank,formal_rank_reproduced,rank_shift_vs_formal,in_scenario_top30,is_core10,is_focus5,dropped_components
drop_recovery_and_pathology_trait,CDK4,8,60.38938765416852,61.60111587852354,8,8,0,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,SIGMAR1,15,57.55192381845957,61.25147679583007,9,15,-6,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,APEX1,10,59.43107527416479,60.409155830223426,10,10,0,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,HIF1A,6,62.61401169363506,60.05618058280101,11,6,5,True,True,True,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,GSK3B,24,54.67323933342392,59.737438781743954,12,24,-12,True,True,True,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TOP2A,12,59.03646155477588,58.89929632989478,13,12,1,True,True,True,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CDK2,9,59.59020295464639,58.04021614083583,14,9,5,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CD38,20,56.33118733049547,57.97184075258952,15,20,-5,True,True,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PIK3CG,30,53.45711100591184,57.936845624510106,16,30,-14,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,HSP90AA1,13,58.73784582062004,57.62030522642366,17,13,4,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,KIT,7,61.97632846267291,56.95632456980783,18,7,11,True,True,True,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,FLT3,33,52.78878505001604,56.388763540232176,19,33,-14,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,SRC,50,47.4395969396098,56.18182934302206,20,50,-30,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ESR1,41,50.06054282542668,55.58213780498041,21,41,-20,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,IGF1R,37,51.76310470655844,55.56074647059296,22,37,-15,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CDK1,35,51.94578069785499,54.657411918335264,23,35,-12,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ARG1,19,56.4415071362566,54.64248090764091,24,19,5,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PIM1,51,46.346021991956974,54.38226516456531,25,51,-26,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PTPN11,17,57.292317637911296,54.293845868712964,26,17,9,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MIF,27,53.89438931387487,53.97330603353257,27,27,0,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,AKT1,40,50.15307493087494,53.72388563971546,28,40,-12,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,AURKB,29,53.80161593046072,52.94908393407065,29,29,0,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CHEK1,14,57.87059883307138,52.94086423014625,30,14,16,True,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PTGS2,18,56.65453431485879,52.23518009802692,31,18,13,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MPO,22,54.89044001108199,51.869416960927886,32,22,10,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,G6PD,26,54.1033457548013,51.48058956271332,33,26,7,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,NEK2,43,49.35214941566891,51.36247149841615,34,43,-9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CCNB1,25,54.60723991893139,51.14217218455552,35,25,10,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PPARG,60,43.11457216457805,50.42077798554797,36,60,-24,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TBXAS1,28,53.80934079860913,50.38400335942088,37,28,9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,POLB,48,47.65672267415931,50.13024204545241,38,48,-10,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MDM4,21,55.64509677007915,50.13002336140631,39,21,18,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MDM2,53,46.09466541055266,49.45073578721413,40,53,-13,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,HDAC1,32,52.82782592742976,49.17188983686277,41,32,9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PGD,31,52.8550472189166,47.74693141845565,42,31,11,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,AURKA,52,46.27114229369852,47.27208342411551,43,52,-9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,DUT,45,47.94219831605302,47.09995383006568,44,45,-1,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MET,39,50.63809148998545,47.0708628373541,45,39,6,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,AR,38,51.159965528163255,46.43923627943687,46,38,8,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,KDR,75,39.68880631997319,46.42481349677096,47,75,-28,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MMP9,72,39.81338843460768,46.278949374449105,48,72,-24,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PRKDC,23,54.71872594659365,46.06478601227192,49,23,26,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,WEE1,69,40.00903772109529,45.77620367799655,50,69,-19,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,EGFR,61,43.074321601297406,45.76438675859512,51,61,-10,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TP53,34,52.75607903312135,45.68833311835972,52,34,18,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PIK3CA,36,51.782778837561,45.559820839909385,53,36,17,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TOP1,58,43.70394124829878,45.223597619417205,54,58,-4,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TNF,55,45.49950230872851,44.762409373083486,55,55,0,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ABCB1,70,39.89211630149021,44.59600129698939,56,70,-14,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,DHFR,47,47.7354393604263,44.16100532098242,57,47,10,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PLK1,42,49.45843517589974,44.09034004919242,58,42,16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,F2,56,45.26682943403539,44.086365214210055,59,56,3,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TDP1,44,48.23296042277877,43.6583986942119,60,44,16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CHEK2,54,46.04609489851133,43.626754269986826,61,54,7,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,LYN,71,39.869822346176974,43.48631295272469,62,71,-9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,BCL2L1,89,35.599869179960066,42.01580503096872,63,89,-26,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,FEN1,46,47.76679184600543,41.87626997233844,64,46,18,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,DNMT1,59,43.410028135244886,41.62983470533603,65,59,6,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,BCL2,68,40.11814789781163,41.419134546298444,66,68,-2,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ALK,64,40.85437411598742,41.389585451242404,67,64,3,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PLG,65,40.81782053003362,41.33836930024687,68,65,3,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,LCK,83,37.18429618220377,40.65103477274315,69,83,-14,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,NOS2,63,40.90413464781543,40.13531813324428,70,63,7,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PIK3CD,86,36.3479616394086,40.1333769716513,71,86,-15,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PIK3CB,49,47.55298695121654,39.509537961827974,72,49,23,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,XDH,96,33.25860879814001,39.068471416060476,73,96,-23,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,NFKB1,87,35.95116330872005,39.030383834986324,74,87,-13,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CCR5,91,34.535805159343205,38.85276027439304,75,91,-16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CDC25A,73,39.76592774178862,38.678841756709815,76,73,3,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MAP2K1,93,33.96083152101814,37.47185309386915,77,93,-16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,HDAC8,57,44.28150526191714,37.24098189836092,78,57,21,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,BRAF,102,31.18792941056806,37.17587196798544,79,102,-23,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TEK,92,34.08550950698603,37.082433189218214,80,92,-12,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,VDR,67,40.36211971467029,36.61942771963412,81,67,14,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TTR,82,37.20798482526064,36.52505146354372,82,82,0,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ALDH2,80,37.46903022693876,36.18153792189493,83,80,3,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,F10,88,35.91463664322328,36.111763100519426,84,88,-4,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CXCR2,98,32.38390999979941,36.06762467698903,85,98,-13,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,RET,74,39.69428208389376,35.702420534831134,86,74,12,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,IGFBP3,99,31.6233013275042,35.60257968864929,87,99,-12,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ATP12A,62,41.91176126962033,35.431189104191354,88,62,26,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CCNA2,66,40.49842416770713,34.70197312011394,89,66,23,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PDGFRB,78,37.58277695897213,34.53656877994329,90,78,12,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,EGLN1,107,30.00374862627243,34.37046837342117,91,107,-16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PLAT,103,31.035857151235334,34.33029533825206,92,103,-11,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,VEGFA,79,37.51559416668631,34.278679492491506,93,79,14,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,EIF2AK3,81,37.368566010757405,34.18763018312171,94,81,13,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,SERPINE1,117,25.315326962076785,33.633634959232324,95,117,-22,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,FLT4,112,28.475023136774187,33.55777166808142,96,112,-16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,STAT1,90,35.43908280950596,33.13642641386559,97,90,7,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TTK,76,39.08797180174,32.97573442599546,98,76,22,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CD81,101,31.427772016711288,32.553754721129714,99,101,-2,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,IDO1,109,29.32769303768205,32.43881402316147,100,109,-9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,NOD2,110,28.74296187424454,31.151795403878204,101,110,-9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,GSR,111,28.637162364918588,30.45794522912707,102,111,-9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CCND1,94,33.61313395996893,30.001413424167207,103,94,9,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CASP8,115,25.64477594464451,29.78867034862798,104,115,-11,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PRKACA,113,27.68482295585844,29.682235682819012,105,113,-8,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,FGFR1,105,30.73995505405806,29.638613310315122,106,105,1,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ABL1,77,38.23770443318052,29.312429990096877,107,77,30,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ALPL,85,36.78870659369071,28.510982225838255,108,85,23,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,C5AR1,84,36.86259213361141,28.35765691166106,109,84,25,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,ERBB2,97,32.897317052884326,28.287590441097986,110,97,13,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PGR,104,30.99884992148073,26.90156518009444,111,104,7,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,F8,116,25.33240551792412,26.674617011785283,112,116,-4,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,TLR9,108,29.73191887766343,26.47645434790781,113,108,5,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,FLT1,119,24.551593101941315,25.685235145752415,114,119,-5,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CTSK,114,26.547280084723155,25.441473052828616,115,114,1,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,MTOR,121,22.32585577427577,25.235360912890663,116,121,-5,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PON1,122,22.125804055815617,24.166361466103755,117,122,-5,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,IL2,95,33.38161198097101,24.05567188265126,118,95,23,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,KDM5C,118,24.754871643831784,21.70550716892052,119,118,1,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,SHH,124,21.368955187390448,21.191950461953176,120,124,-4,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CYP1A1,120,24.524530491450573,20.91605419844787,121,120,1,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,PGF,106,30.60832355039873,20.32417252972227,122,106,16,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CFTR,125,15.074098735280806,20.110456547413893,123,125,-2,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,APOB,123,22.05516476510235,19.500442155292323,124,123,1,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,CYP3A4,100,31.491053129475883,18.833238279228556,125,100,25,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_recovery_and_pathology_trait,KNG1,126,12.45238394133412,16.612809203941847,126,126,0,False,False,False,score_AA_direction_recovery;score_module_pathology_importance
drop_all_module_and_recovery_features,CDK6,1,79.34656777665151,68.00618730946071,1,1,0,True,True,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CA2,2,77.61705714886202,67.60495341311957,2,2,0,True,True,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PARP1,4,68.82787111305984,66.32967769494805,3,4,-1,True,True,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MPO,22,54.89044001108199,61.120157480521144,4,22,-18,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TOP1,58,43.70394124829878,58.9777612747583,5,58,-53,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,HSP90AB1,3,72.96351599301178,58.55263665098752,6,3,3,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,SYK,11,59.07862844170006,58.00572251113704,7,11,-4,True,True,True,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ACHE,5,67.35091437159633,56.49911053344104,8,5,3,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,GSK3B,24,54.67323933342392,55.58981526255911,9,24,-15,True,True,True,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,HIF1A,6,62.61401169363506,55.566204127793384,10,6,4,True,True,True,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TERT,16,57.53866507508347,55.223685471217266,11,16,-5,True,True,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ESR1,41,50.06054282542668,53.94268142555092,12,41,-29,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CDK4,8,60.38938765416852,53.54568459272729,13,8,5,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,IGF1R,37,51.76310470655844,53.42598661740637,14,37,-23,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,AKT1,40,50.15307493087494,53.04128525976949,15,40,-25,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,APEX1,10,59.43107527416479,51.838976131671785,16,10,6,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,FLT3,33,52.78878505001604,51.27415286772642,17,33,-16,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CD38,20,56.33118733049547,50.85307863094187,18,20,-2,True,True,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PIK3CG,30,53.45711100591184,50.62232258197117,19,30,-11,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CDK1,35,51.94578069785499,50.50141112734838,20,35,-15,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CDK2,9,59.59020295464639,50.443481107287106,21,9,12,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PIM1,51,46.346021991956974,50.12971711367682,22,51,-29,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ARG1,19,56.4415071362566,49.668364938029534,23,19,4,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MIF,27,53.89438931387487,48.8773066280783,24,27,-3,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,HSP90AA1,13,58.73784582062004,48.63513758492392,25,13,12,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CCNB1,25,54.60723991893139,48.41358787445859,26,25,1,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,F2,56,45.26682943403539,47.356517154503734,27,56,-29,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,SIGMAR1,15,57.55192381845957,47.236144305425185,28,15,13,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PPARG,60,43.11457216457805,46.80527499498623,29,60,-31,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,AR,38,51.159965528163255,46.606946080690506,30,38,-8,True,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,POLB,48,47.65672267415931,46.559379989722096,31,48,-17,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PLK1,42,49.45843517589974,46.52266836365549,32,42,-10,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,CHEK1,14,57.87059883307138,46.29556058442754,33,14,19,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,KDR,75,39.68880631997319,46.13662997606231,34,75,-41,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,EGFR,61,43.074321601297406,45.95808513416941,35,61,-26,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TOP2A,12,59.03646155477588,45.948875673577554,36,12,24,False,True,True,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,SRC,50,47.4395969396098,45.81193015433058,37,50,-13,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,XDH,96,33.25860879814001,45.35998808965003,38,96,-58,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MMP9,72,39.81338843460768,44.998628904929525,39,72,-33,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,KIT,7,61.97632846267291,44.688150532687274,40,7,33,False,True,True,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ABCB1,70,39.89211630149021,44.2466768968368,41,70,-29,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TBXAS1,28,53.80934079860913,44.161788694497716,42,28,14,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MET,39,50.63809148998545,43.98741115187258,43,39,4,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PTGS2,18,56.65453431485879,43.660682050790896,44,18,26,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,G6PD,26,54.1033457548013,43.26825465522616,45,26,19,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PTPN11,17,57.292317637911296,43.247556143230334,46,17,29,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,AURKB,29,53.80161593046072,43.04508371299282,47,29,18,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,ALK,64,40.85437411598742,41.66550346374091,48,64,-16,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,NOS2,63,40.90413464781543,41.66452982299129,49,63,-14,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,NEK2,43,49.35214941566891,41.21110555294669,50,43,7,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,PLG,65,40.81782053003362,40.30818931810083,51,65,-14,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,BCL2L1,89,35.599869179960066,38.833000991390044,52,89,-37,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TTR,82,37.20798482526064,38.517069678705234,53,82,-29,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,WEE1,69,40.00903772109529,38.493669419260975,54,69,-15,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,MDM2,53,46.09466541055266,38.386506874491474,55,53,2,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TNF,55,45.49950230872851,37.87034127295655,56,55,1,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,F10,88,35.91463664322328,37.86670291454677,57,88,-31,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
drop_all_module_and_recovery_features,TEK,92,34.08550950698603,35.78444294012331,58,92,-34,False,False,False,score_WGCNA_module_strength;score_module_pathology_importance;score_AA_direction_recovery
